CASENUM,VEH_NO,PER_NO,PSU,PSU_VAR,PSUSTRAT,REGION,REGIONNAME,URBANICITY,URBANICITYNAME,STRATUM,STRATUMNAME,PJ,WEIGHT,PBAGE,PBAGENAME,PBSEX,PBSEXNAME,PBPTYPE,PBPTYPENAME,PBCWALK,PBCWALKNAME,PBSWALK,PBSWALKNAME,PBSZONE,PBSZONENAME,PEDCTYPE,PEDCTYPENAME,BIKECTYPE,BIKECTYPENAME,PEDLOC,PEDLOCNAME,BIKELOC,BIKELOCNAME,PEDPOS,PEDPOSNAME,BIKEPOS,BIKEPOSNAME,PEDDIR,PEDDIRNAME,BIKEDIR,BIKEDIRNAME,MOTDIR,MOTDIRNAME,MOTMAN,MOTMANNAME,PEDLEG,PEDLEGNAME,PEDSNR,PEDSNRNAME,PEDCGP,PEDCGPNAME,BIKECGP,BIKECGPNAME
202103553888,0,1,59,59,10,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,2,Stratum 2 - Not a MV Occupant Any Injury,4137,14.841623266,33,33 Years,1,Male,5,Pedestrian,0,None Noted,0,None Noted,0,None Noted,680,Not At Intersection - Other / Unknown,0,Not a Cyclist,3,Not At Intersection,7,Not a Cyclist,4,Paved Shoulder / Bicycle Lane / Parking Lane,7,Not a Cyclist,8,Not Applicable,7,Not a Cyclist,8,Not Applicable,8,Not Applicable,8,Not Applicable,8,Not Applicable,990,Other / Unknown - Insufficient Details,0,Not a Cyclist
202103554613,0,1,28,28,11,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,2,Stratum 2 - Not a MV Occupant Any Injury,4139,14.84407598,998,Not Reported,8,Not Reported,6,Bicyclist,0,None Noted,0,None Noted,0,None Noted,0,Not a Pedestrian,318,Bicyclist Ride Out - Other Midblock,7,Not a Pedestrian,3,Not At Intersection,77,Not a Pedestrian,1,Travel Lane,7,Not a Pedestrian,3,Not applicable,7,Not a Pedestrian,7,Not a Pedestrian,7,Not a Pedestrian,7,Not a Pedestrian,0,Not a Pedestrian,310,Bicyclist Failed to Yield - Midblock
202103554655,0,1,28,28,11,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,2,Stratum 2 - Not a MV Occupant Any Injury,4139,14.84407598,998,Not Reported,8,Not Reported,5,Pedestrian,1,Yes,0,None Noted,0,None Noted,791,Motorist Right Turn - Parallel Paths,0,Not a Cyclist,1,At Intersection,7,Not a Cyclist,2,Crosswalk Area,7,Not a Cyclist,2,Eastbound,7,Not a Cyclist,2,Eastbound,2,Right Turn,2,Farside,7a,"Motorist turning right - Crash Occurred on Far Side of Intersection / Pedestrian within crosswalk area, approach direction same as motorist’s",790,Crossing Roadway - Vehicle Turning,0,Not a Cyclist
202103554972,0,1,58,58,6,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",1,Urban Area,2,Stratum 2 - Not a MV Occupant Any Injury,4143,14.148240631,70,70 Years,1,Male,5,Pedestrian,1,Yes,1,Yes,0,None Noted,781,Motorist Left Turn - Parallel Paths,0,Not a Cyclist,1,At Intersection,7,Not a Cyclist,2,Crosswalk Area,7,Not a Cyclist,2,Eastbound,7,Not a Cyclist,4,Westbound,1,Left Turn,2,Farside,11b,"Motorist turning left - Crash Occurred on Far Side of Intersection / Pedestrian within crosswalk area, approach direction opposite motorist’s",790,Crossing Roadway - Vehicle Turning,0,Not a Cyclist
202103555395,0,1,39,39,7,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",1,Urban Area,2,Stratum 2 - Not a MV Occupant Any Injury,4154,14.008595788,63,63 Years,8,Not Reported,6,Bicyclist,0,None Noted,0,None Noted,0,None Noted,0,Not a Pedestrian,141,Motorist Drive Out - Sign-Controlled Intersection,7,Not a Pedestrian,1,At Intersection,77,Not a Pedestrian,1,Travel Lane,7,Not a Pedestrian,1,With Traffic,7,Not a Pedestrian,7,Not a Pedestrian,7,Not a Pedestrian,7,Not a Pedestrian,0,Not a Pedestrian,140,Motorist Failed to Yield - Sign-Controlled Intersection
202103555403,0,1,39,39,7,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",1,Urban Area,2,Stratum 2 - Not a MV Occupant Any Injury,4154,14.008595788,32,32 Years,2,Female,5,Pedestrian,0,None Noted,0,None Noted,0,None Noted,781,Motorist Left Turn - Parallel Paths,0,Not a Cyclist,1,At Intersection,7,Not a Cyclist,2,Crosswalk Area,7,Not a Cyclist,9,Not Derived/Unknown Initial Direction of Travel,7,Not a Cyclist,2,Eastbound,1,Left Turn,2,Farside,11c,"Motorist turning left - Crash Occurred on Far Side of Intersection / Pedestrian within crosswalk area, approach direction unknown",790,Crossing Roadway - Vehicle Turning,0,Not a Cyclist
202103555403,0,2,39,39,7,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",1,Urban Area,2,Stratum 2 - Not a MV Occupant Any Injury,4154,14.008595788,7,7 Years,1,Male,5,Pedestrian,0,None Noted,0,None Noted,0,None Noted,781,Motorist Left Turn - Parallel Paths,0,Not a Cyclist,1,At Intersection,7,Not a Cyclist,2,Crosswalk Area,7,Not a Cyclist,9,Not Derived/Unknown Initial Direction of Travel,7,Not a Cyclist,2,Eastbound,1,Left Turn,2,Farside,11c,"Motorist turning left - Crash Occurred on Far Side of Intersection / Pedestrian within crosswalk area, approach direction unknown",790,Crossing Roadway - Vehicle Turning,0,Not a Cyclist
202103555427,0,1,24,24,24,4,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",2,Rural Area,2,Stratum 2 - Not a MV Occupant Any Injury,170,14.736749369,15,15 Years,1,Male,6,Bicyclist,0,None Noted,0,None Noted,0,None Noted,0,Not a Pedestrian,250,Wrong-Way / Wrong-Side - Bicyclist,7,Not a Pedestrian,3,Not At Intersection,77,Not a Pedestrian,1,Travel Lane,7,Not a Pedestrian,1,With Traffic,7,Not a Pedestrian,7,Not a Pedestrian,7,Not a Pedestrian,7,Not a Pedestrian,0,Not a Pedestrian,258,Wrong-Way / Wrong-Side
202103555883,0,1,28,28,11,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,2,Stratum 2 - Not a MV Occupant Any Injury,4139,14.84407598,58,58 Years,1,Male,5,Pedestrian,0,None Noted,0,None Noted,0,None Noted,311,Working in Roadway,0,Not a Cyclist,3,Not At Intersection,7,Not a Cyclist,3,Travel Lane,7,Not a Cyclist,8,Not Applicable,7,Not a Cyclist,8,Not Applicable,8,Not Applicable,8,Not Applicable,8,Not Applicable,310,Working or Playing in Roadway,0,Not a Cyclist
202103556146,0,1,12,12,12,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,2,Stratum 2 - Not a MV Occupant Any Injury,4142,14.817507615,51,51 Years,2,Female,5,Pedestrian,0,None Noted,1,Yes,0,None Noted,690,At Intersection - Other / Unknown,0,Not a Cyclist,1,At Intersection,7,Not a Cyclist,2,Crosswalk Area,7,Not a Cyclist,1,Northbound,7,Not a Cyclist,2,Eastbound,3,Straight through,2,Farside,3b,"Motorist traveling straight through - Crash Occurred on Far Side of Intersection / Pedestrian within crosswalk area, traveled from motorist’s right",990,Other / Unknown - Insufficient Details,0,Not a Cyclist
202103556470,0,1,55,55,17,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",2,Rural Area,2,Stratum 2 - Not a MV Occupant Any Injury,1075,24.452399698,9,9 Years,2,Female,5,Pedestrian,0,None Noted,0,None Noted,0,None Noted,741,"Dash - Run, No Visual Obstruction Noted",0,Not a Cyclist,3,Not At Intersection,7,Not a Cyclist,3,Travel Lane,7,Not a Cyclist,8,Not Applicable,7,Not a Cyclist,8,Not Applicable,8,Not Applicable,8,Not Applicable,8,Not Applicable,740,"Dash - Run, No Visual Obstruction Noted / Dart-Out - Visual Obstruction Noted",0,Not a Cyclist
202103556483,0,1,51,51,10,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,2,Stratum 2 - Not a MV Occupant Any Injury,1080,14.902579653,61,61 Years,1,Male,6,Bicyclist,0,None Noted,0,None Noted,0,None Noted,0,Not a Pedestrian,148,Sign-Controlled Intersection - Other / Unknown,7,Not a Pedestrian,1,At Intersection,77,Not a Pedestrian,1,Travel Lane,7,Not a Pedestrian,2,Facing Traffic,7,Not a Pedestrian,7,Not a Pedestrian,7,Not a Pedestrian,7,Not a Pedestrian,0,Not a Pedestrian,190,Crossing Paths - Other Circumstances
202103556500,0,1,51,51,10,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,2,Stratum 2 - Not a MV Occupant Any Injury,1098,14.902579648,39,39 Years,1,Male,6,Bicyclist,0,None Noted,1,Yes,0,None Noted,0,Not a Pedestrian,239,Motorist Overtaking - Other/ Unknown,7,Not a Pedestrian,3,Not At Intersection,77,Not a Pedestrian,1,Travel Lane,7,Not a Pedestrian,1,With Traffic,7,Not a Pedestrian,7,Not a Pedestrian,7,Not a Pedestrian,7,Not a Pedestrian,0,Not a Pedestrian,230,Motorist Overtaking Bicyclist
202103556551,0,1,51,51,10,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,2,Stratum 2 - Not a MV Occupant Any Injury,1080,14.902579653,35,35 Years,1,Male,6,Bicyclist,0,None Noted,0,None Noted,0,None Noted,0,Not a Pedestrian,323,"Motorist Drive-Out - Driveway, Unknown Type",7,Not a Pedestrian,3,Not At Intersection,77,Not a Pedestrian,1,Travel Lane,7,Not a Pedestrian,2,Facing Traffic,7,Not a Pedestrian,7,Not a Pedestrian,7,Not a Pedestrian,7,Not a Pedestrian,0,Not a Pedestrian,320,Motorist Failed to Yield - Midblock
202103556622,0,1,51,51,10,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,2,Stratum 2 - Not a MV Occupant Any Injury,1078,14.902579648,1,1 Year,1,Male,5,Pedestrian,0,None Noted,0,None Noted,0,None Noted,680,Not At Intersection - Other / Unknown,0,Not a Cyclist,3,Not At Intersection,7,Not a Cyclist,4,Paved Shoulder / Bicycle Lane / Parking Lane,7,Not a Cyclist,8,Not Applicable,7,Not a Cyclist,8,Not Applicable,8,Not Applicable,8,Not Applicable,8,Not Applicable,990,Other / Unknown - Insufficient Details,0,Not a Cyclist
202103556695,0,1,51,51,10,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,2,Stratum 2 - Not a MV Occupant Any Injury,1098,14.902579648,33,33 Years,2,Female,5,Pedestrian,0,None Noted,1,Yes,0,None Noted,140,Vehicle into Vehicle or Vehicle into Object,0,Not a Cyclist,3,Not At Intersection,7,Not a Cyclist,5,Sidewalk / Shared-Use Path / Driveway Access,7,Not a Cyclist,8,Not Applicable,7,Not a Cyclist,8,Not Applicable,8,Not Applicable,8,Not Applicable,8,Not Applicable,100,Unusual Circumstances,0,Not a Cyclist
202103556810,0,1,17,17,15,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,2,Stratum 2 - Not a MV Occupant Any Injury,1053,14.768168832,36,36 Years,1,Male,5,Pedestrian,0,None Noted,0,None Noted,0,None Noted,760,Pedestrian Failed to Yield,0,Not a Cyclist,1,At Intersection,7,Not a Cyclist,9,Other/Unknown,7,Not a Cyclist,9,Not Derived/Unknown Initial Direction of Travel,7,Not a Cyclist,2,Eastbound,3,Straight through,9,Unknown/None of the Above,99,Unknown/Insufficient Information,750,Crossing Roadway - Vehicle Not Turning,0,Not a Cyclist
202103556944,0,1,25,25,8,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",1,Urban Area,2,Stratum 2 - Not a MV Occupant Any Injury,4150,14.779431195,64,64 Years,2,Female,5,Pedestrian,1,Yes,0,None Noted,0,None Noted,791,Motorist Right Turn - Parallel Paths,0,Not a Cyclist,1,At Intersection,7,Not a Cyclist,2,Crosswalk Area,7,Not a Cyclist,3,Southbound,7,Not a Cyclist,3,Southbound,2,Right Turn,2,Farside,7a,"Motorist turning right - Crash Occurred on Far Side of Intersection / Pedestrian within crosswalk area, approach direction same as motorist’s",790,Crossing Roadway - Vehicle Turning,0,Not a Cyclist
202103556972,0,1,25,25,8,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",1,Urban Area,2,Stratum 2 - Not a MV Occupant Any Injury,4150,17.093760659,30,30 Years,1,Male,5,Pedestrian,0,None Noted,0,None Noted,0,None Noted,313,Lying in Roadway,0,Not a Cyclist,2,Intersection-Related,7,Not a Cyclist,3,Travel Lane,7,Not a Cyclist,9,Not Derived/Unknown Initial Direction of Travel,7,Not a Cyclist,3,Southbound,1,Left Turn,1,Nearside,10c,"Motorist turning left - Crash Occurred on Near (Approach) Side of Intersection / Pedestrian outside crosswalk area, approach direction unknown",600,Pedestrian in Roadway - Circumstances Unknown,0,Not a Cyclist
202103557031,0,1,25,25,8,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",1,Urban Area,10,Stratum 10 - Other,4150,200.3480688,59,59 Years,2,Female,6,Bicyclist,0,None Noted,1,Yes,0,None Noted,0,Not a Pedestrian,158,Signalized Intersection - Other / Unknown,7,Not a Pedestrian,2,Intersection-Related,77,Not a Pedestrian,3,Sidewalk  / Crosswalk / Driveway Access,7,Not a Pedestrian,2,Facing Traffic,7,Not a Pedestrian,7,Not a Pedestrian,7,Not a Pedestrian,7,Not a Pedestrian,0,Not a Pedestrian,190,Crossing Paths - Other Circumstances
202103557203,0,1,67,67,8,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",1,Urban Area,2,Stratum 2 - Not a MV Occupant Any Injury,4152,14.488652815,52,52 Years,2,Female,5,Pedestrian,0,None Noted,0,None Noted,0,None Noted,760,Pedestrian Failed to Yield,0,Not a Cyclist,1,At Intersection,7,Not a Cyclist,2,Crosswalk Area,7,Not a Cyclist,2,Eastbound,7,Not a Cyclist,1,Northbound,3,Straight through,1,Nearside,1a,"Motorist traveling straight through - Crash Occurred on Near (Approach) Side of Intersection / Pedestrian within crosswalk area, traveled from motorist’s left",750,Crossing Roadway - Vehicle Not Turning,0,Not a Cyclist
202103557217,0,1,67,67,8,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",1,Urban Area,2,Stratum 2 - Not a MV Occupant Any Injury,4152,14.488652815,38,38 Years,1,Male,5,Pedestrian,1,Yes,0,None Noted,0,None Noted,690,At Intersection - Other / Unknown,0,Not a Cyclist,1,At Intersection,7,Not a Cyclist,2,Crosswalk Area,7,Not a Cyclist,1,Northbound,7,Not a Cyclist,4,Westbound,3,Straight through,1,Nearside,1a,"Motorist traveling straight through - Crash Occurred on Near (Approach) Side of Intersection / Pedestrian within crosswalk area, traveled from motorist’s left",990,Other / Unknown - Insufficient Details,0,Not a Cyclist
202103557238,0,1,67,67,8,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",1,Urban Area,2,Stratum 2 - Not a MV Occupant Any Injury,4152,14.488652815,7,7 Years,1,Male,5,Pedestrian,0,None Noted,0,None Noted,0,None Noted,741,"Dash - Run, No Visual Obstruction Noted",0,Not a Cyclist,3,Not At Intersection,7,Not a Cyclist,3,Travel Lane,7,Not a Cyclist,8,Not Applicable,7,Not a Cyclist,8,Not Applicable,8,Not Applicable,8,Not Applicable,8,Not Applicable,740,"Dash - Run, No Visual Obstruction Noted / Dart-Out - Visual Obstruction Noted",0,Not a Cyclist
202103557292,0,1,67,67,8,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",1,Urban Area,2,Stratum 2 - Not a MV Occupant Any Injury,4152,14.488652815,3,3 Years,1,Male,5,Pedestrian,0,None Noted,0,None Noted,0,None Noted,741,"Dash - Run, No Visual Obstruction Noted",0,Not a Cyclist,3,Not At Intersection,7,Not a Cyclist,3,Travel Lane,7,Not a Cyclist,8,Not Applicable,7,Not a Cyclist,8,Not Applicable,8,Not Applicable,8,Not Applicable,8,Not Applicable,740,"Dash - Run, No Visual Obstruction Noted / Dart-Out - Visual Obstruction Noted",0,Not a Cyclist
202103557426,0,1,67,67,8,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",1,Urban Area,2,Stratum 2 - Not a MV Occupant Any Injury,4152,14.488652815,63,63 Years,1,Male,5,Pedestrian,0,None Noted,0,None Noted,0,None Noted,770,Motorist Failed to Yield,0,Not a Cyclist,2,Intersection-Related,7,Not a Cyclist,3,Travel Lane,7,Not a Cyclist,4,Westbound,7,Not a Cyclist,1,Northbound,3,Straight through,2,Farside,4b,"Motorist traveling straight through - Crash Occurred on Far Side of Intersection / Pedestrian outside crosswalk area, traveled from motorist’s right",750,Crossing Roadway - Vehicle Not Turning,0,Not a Cyclist
202103557433,0,1,67,67,8,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",1,Urban Area,2,Stratum 2 - Not a MV Occupant Any Injury,4152,14.488652815,60,60 Years,1,Male,5,Pedestrian,0,None Noted,0,None Noted,0,None Noted,140,Vehicle into Vehicle or Vehicle into Object,0,Not a Cyclist,2,Intersection-Related,7,Not a Cyclist,6,Unpaved Right-of-Way,7,Not a Cyclist,9,Not Derived/Unknown Initial Direction of Travel,7,Not a Cyclist,1,Northbound,3,Straight through,9,Unknown/None of the Above,99,Unknown/Insufficient Information,100,Unusual Circumstances,0,Not a Cyclist
202103557507,0,1,67,67,8,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",1,Urban Area,2,Stratum 2 - Not a MV Occupant Any Injury,4152,14.488652815,69,69 Years,1,Male,5,Pedestrian,1,Yes,0,None Noted,0,None Noted,781,Motorist Left Turn - Parallel Paths,0,Not a Cyclist,1,At Intersection,7,Not a Cyclist,2,Crosswalk Area,7,Not a Cyclist,3,Southbound,7,Not a Cyclist,3,Southbound,1,Left Turn,2,Farside,11a,"Motorist turning left - Crash Occurred on Far Side of Intersection / Pedestrian within crosswalk area, approach direction same as motorist’s",790,Crossing Roadway - Vehicle Turning,0,Not a Cyclist
202103557560,0,1,67,67,8,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",1,Urban Area,2,Stratum 2 - Not a MV Occupant Any Injury,4152,14.488652815,76,76 Years,2,Female,5,Pedestrian,1,Yes,0,None Noted,0,None Noted,781,Motorist Left Turn - Parallel Paths,0,Not a Cyclist,1,At Intersection,7,Not a Cyclist,2,Crosswalk Area,7,Not a Cyclist,2,Eastbound,7,Not a Cyclist,4,Westbound,1,Left Turn,2,Farside,11b,"Motorist turning left - Crash Occurred on Far Side of Intersection / Pedestrian within crosswalk area, approach direction opposite motorist’s",790,Crossing Roadway - Vehicle Turning,0,Not a Cyclist
202103558199,0,1,70,70,16,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",2,Rural Area,2,Stratum 2 - Not a MV Occupant Any Injury,137,27.614188891,68,68 Years,1,Male,5,Pedestrian,0,None Noted,0,None Noted,0,None Noted,760,Pedestrian Failed to Yield,0,Not a Cyclist,3,Not At Intersection,7,Not a Cyclist,3,Travel Lane,7,Not a Cyclist,8,Not Applicable,7,Not a Cyclist,8,Not Applicable,8,Not Applicable,8,Not Applicable,8,Not Applicable,750,Crossing Roadway - Vehicle Not Turning,0,Not a Cyclist
202103558210,0,1,30,30,14,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,2,Stratum 2 - Not a MV Occupant Any Injury,3296,14.838367973,29,29 Years,2,Female,5,Pedestrian,1,Yes,0,None Noted,0,None Noted,781,Motorist Left Turn - Parallel Paths,0,Not a Cyclist,1,At Intersection,7,Not a Cyclist,2,Crosswalk Area,7,Not a Cyclist,1,Northbound,7,Not a Cyclist,3,Southbound,1,Left Turn,2,Farside,11b,"Motorist turning left - Crash Occurred on Far Side of Intersection / Pedestrian within crosswalk area, approach direction opposite motorist’s",790,Crossing Roadway - Vehicle Turning,0,Not a Cyclist
202103558223,0,1,30,30,14,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,2,Stratum 2 - Not a MV Occupant Any Injury,3296,14.838367973,55,55 Years,1,Male,5,Pedestrian,0,None Noted,0,None Noted,0,None Noted,610,Standing in Roadway,0,Not a Cyclist,3,Not At Intersection,7,Not a Cyclist,3,Travel Lane,7,Not a Cyclist,8,Not Applicable,7,Not a Cyclist,8,Not Applicable,8,Not Applicable,8,Not Applicable,8,Not Applicable,600,Pedestrian in Roadway - Circumstances Unknown,0,Not a Cyclist
202103558350,0,1,59,59,10,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,2,Stratum 2 - Not a MV Occupant Any Injury,4137,14.841623266,25,25 Years,1,Male,5,Pedestrian,0,None Noted,0,None Noted,0,None Noted,741,"Dash - Run, No Visual Obstruction Noted",0,Not a Cyclist,2,Intersection-Related,7,Not a Cyclist,3,Travel Lane,7,Not a Cyclist,4,Westbound,7,Not a Cyclist,3,Southbound,3,Straight through,2,Farside,4a,"Motorist traveling straight through - Crash Occurred on Far Side of Intersection / Pedestrian outside crosswalk area, traveled from motorist’s left",740,"Dash - Run, No Visual Obstruction Noted / Dart-Out - Visual Obstruction Noted",0,Not a Cyclist
202103558515,0,1,28,28,11,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,2,Stratum 2 - Not a MV Occupant Any Injury,4139,14.84407598,998,Not Reported,8,Not Reported,5,Pedestrian,0,None Noted,0,None Noted,0,None Noted,760,Pedestrian Failed to Yield,0,Not a Cyclist,2,Intersection-Related,7,Not a Cyclist,3,Travel Lane,7,Not a Cyclist,9,Not Derived/Unknown Initial Direction of Travel,7,Not a Cyclist,1,Northbound,3,Straight through,2,Farside,4c,"Motorist traveling straight through - Crash Occurred on Far Side of Intersection / Pedestrian outside crosswalk area, approach direction unknown",750,Crossing Roadway - Vehicle Not Turning,0,Not a Cyclist
202103558902,0,1,25,25,8,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",1,Urban Area,2,Stratum 2 - Not a MV Occupant Any Injury,4150,14.779431195,29,29 Years,2,Female,5,Pedestrian,0,None Noted,0,None Noted,0,None Noted,760,Pedestrian Failed to Yield,0,Not a Cyclist,3,Not At Intersection,7,Not a Cyclist,3,Travel Lane,7,Not a Cyclist,8,Not Applicable,7,Not a Cyclist,8,Not Applicable,8,Not Applicable,8,Not Applicable,8,Not Applicable,750,Crossing Roadway - Vehicle Not Turning,0,Not a Cyclist
202103558970,0,1,67,67,8,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",1,Urban Area,2,Stratum 2 - Not a MV Occupant Any Injury,4152,14.488652815,19,19 Years,1,Male,12,Person on Non-Motorized Personal Conveyance,0,None Noted,0,None Noted,0,None Noted,760,Pedestrian Failed to Yield,0,Not a Cyclist,1,At Intersection,7,Not a Cyclist,2,Crosswalk Area,7,Not a Cyclist,9,Not Derived/Unknown Initial Direction of Travel,7,Not a Cyclist,2,Eastbound,3,Straight through,9,Unknown/None of the Above,99,Unknown/Insufficient Information,750,Crossing Roadway - Vehicle Not Turning,0,Not a Cyclist
202103559056,0,1,67,67,8,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",1,Urban Area,2,Stratum 2 - Not a MV Occupant Any Injury,4152,14.488652815,35,35 Years,1,Male,11,Person on Motorized Personal Conveyance,0,None Noted,0,None Noted,0,None Noted,461,Motorist Entering Driveway,0,Not a Cyclist,3,Not At Intersection,7,Not a Cyclist,3,Travel Lane,7,Not a Cyclist,8,Not Applicable,7,Not a Cyclist,8,Not Applicable,8,Not Applicable,8,Not Applicable,8,Not Applicable,460,Driveway Access/Driveway Access Related,0,Not a Cyclist
202103559122,0,1,39,39,7,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",1,Urban Area,2,Stratum 2 - Not a MV Occupant Any Injury,4154,14.008595788,18,18 Years,1,Male,5,Pedestrian,0,None Noted,1,Yes,0,None Noted,770,Motorist Failed to Yield,0,Not a Cyclist,1,At Intersection,7,Not a Cyclist,2,Crosswalk Area,7,Not a Cyclist,3,Southbound,7,Not a Cyclist,4,Westbound,3,Straight through,1,Nearside,1b,"Motorist traveling straight through - Crash Occurred on Near (Approach) Side of Intersection / Pedestrian within crosswalk area, traveled from motorist’s right",750,Crossing Roadway - Vehicle Not Turning,0,Not a Cyclist
202103559169,0,1,72,72,1,1,"Northeast (PA, NJ, NY, NH, VT, RI, MA, ME, CT)",1,Urban Area,2,Stratum 2 - Not a MV Occupant Any Injury,1723,15.879696038,17,17 Years,1,Male,6,Bicyclist,0,None Noted,0,None Noted,0,None Noted,0,Not a Pedestrian,311,Bicyclist Ride Out - Residential Driveway,7,Not a Pedestrian,3,Not At Intersection,77,Not a Pedestrian,1,Travel Lane,7,Not a Pedestrian,3,Not applicable,7,Not a Pedestrian,7,Not a Pedestrian,7,Not a Pedestrian,7,Not a Pedestrian,0,Not a Pedestrian,310,Bicyclist Failed to Yield - Midblock
202103559230,0,1,33,33,11,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,2,Stratum 2 - Not a MV Occupant Any Injury,1459,23.266010829,24,24 Years,1,Male,5,Pedestrian,0,None Noted,0,None Noted,0,None Noted,440,Walking/Running Along Roadway Against Traffic - From Front,0,Not a Cyclist,1,At Intersection,7,Not a Cyclist,1,Intersection Area,7,Not a Cyclist,9,Not Derived/Unknown Initial Direction of Travel,7,Not a Cyclist,2,Eastbound,3,Straight through,2,Farside,4d,"Motorist traveling straight through - Crash Occurred on Far Side of Intersection / Pedestrian outside crosswalk area, other",400,Walking/Running Along Roadway,0,Not a Cyclist
202103559408,0,1,17,17,15,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,2,Stratum 2 - Not a MV Occupant Any Injury,1053,14.768168832,6,6 Years,1,Male,5,Pedestrian,0,None Noted,0,None Noted,0,None Noted,342,School Bus Stop-Related,0,Not a Cyclist,1,At Intersection,7,Not a Cyclist,1,Intersection Area,7,Not a Cyclist,9,Not Derived/Unknown Initial Direction of Travel,7,Not a Cyclist,3,Southbound,3,Straight through,9,Unknown/None of the Above,99,Unknown/Insufficient Information,340,Bus Stop-Related,0,Not a Cyclist
