CASENUM,VEH_NO,TRAILER_NO,VehicleDescriptor,VINDecodedOn,VINDecodeError,VehicleTypeId,VehicleType,ManufacturerFullNameId,ManufacturerFullName,MakeId,Make,ModelId,Model,ModelYear,Series,Trim,PlantCountryId,PlantCountry,PlantState,PlantCity,PlantCompanyName,Note,BodyClassId,BodyClass,GrossVehicleWeightRatingFromId,GrossVehicleWeightRatingFrom,GrossVehicleWeightRatingToId,GrossVehicleWeightRatingTo,TrailerBodyTypeId,TrailerBodyType,TrailerTypeConnectionId,TrailerTypeConnection,TrailerLengthFT,OtherTrailerInfo,AxlesCount,AxleConfigurationId,AxleConfiguration
202102932931,1,1,1TTF532A*H3******,2022-07-10 03:16:04,1,6,TRAILER,8231,TRANSCRAFT CORPORATION,10512,BENSON,27664,Aluminium Flatbed,2017,,,6,UNITED STATES (USA),KENTUCKY,CADIZ,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,53.000,,2,,
202102941855,2,1,1GRAA062*FB******,2022-07-10 03:16:04,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2015,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
202102959195,2,1,1GRAA062*KE******,2022-07-10 03:16:04,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2019,,,6,UNITED STATES (USA),GEORGIA,STATESBORO,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,"Semitrailer - Dry Freight Van, Reefer Van, Insulated Van",2,,
202102959577,2,1,575200L2*EH******,2022-07-10 03:16:04,0,6,TRAILER,16014,"UNIVERSAL TRAILER CARGO GROUP, INC.",6062,WELLS CARGO,15857,Wells Cargo Trailer,2014,,,6,UNITED STATES (USA),INDIANA,ELKHART,,,61,Trailer,,,,,101,Other,30,Other,,Enclosed or Flatbed Trailer,2,,
202102959627,2,1,3H3V532C*JR******,2022-07-10 03:16:04,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2018,,,12,MEXICO,BAJA CALIFORNIA,ROSARITO,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
202102961258,1,1,1R9FD402*5M356***,2022-07-10 03:16:04,0,6,TRAILER,3016,ROLLS RITE TRAILERS,6238,ROLLS RITE TRAILERS INC,17305,Rolls Rite Trailers Inc,2005,,,6,UNITED STATES (USA),FLORIDA,MARIANNA,,,61,Trailer,,,,,125,Dovetail,5,Fifth Wheel,40.000,,2,,
202102961637,1,1,1GR4A962*JE******,2022-07-10 03:16:04,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2018,,,6,UNITED STATES (USA),GEORGIA,STATESBORO,,,61,Trailer,,,,,,,6,Kingpin,48.000,Semitrailer - platform,2,,
202102961733,1,1,10HHSE16*N1******,2022-07-10 03:16:04,0,6,TRAILER,12469,"HUDSON BROTHERS TRAILER MFG., INC.",11054,HUDSON BROTHERS,28847,HSE16,2022,Pro Series,,6,UNITED STATES (USA),NORTH CAROLINA,INDIAN TRAIL,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,1,Ball Type Pull,16.000,,2,,
202102968789,1,1,5WWBD322*M6******,2022-07-10 03:16:04,0,6,TRAILER,7833,DELCO TRAILERS,758,DELCO TRAILERS,3926,Delco Trailers,2021,,,6,UNITED STATES (USA),TEXAS,SUMNER,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,14,Bumper Pull,32.000,,2,,
202102974929,1,1,1GR4M062*JH******,2022-07-10 03:16:04,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2018,,,6,UNITED STATES (USA),TENNESSEE,HUNTSVILLE,,,61,Trailer,,,,,,,6,Kingpin,53.000,Semitrailer - platform,2,,
202102980504,2,1,1GR1A062*JB******,2022-07-10 03:16:04,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2018,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,61,Trailer,,,,,,,6,Kingpin,53.000,"Semitrailer - dry freight, reefer, or insulated van",2,,
202102981011,2,1,5GLBE122*LC******,2022-07-10 03:16:04,0,6,TRAILER,15975,G.T. EXPRESS ENTERPRISES. INC.,5570,EXPRESS TRAILERS INC,14388,Express Trailers Inc,2020,,,6,UNITED STATES (USA),FLORIDA,CLEARWATER,,,61,Trailer,,,,,5,Enclosed Trailer,14,Bumper Pull,12.000,,2,,
202102981020,2,1,3H3V482C*JT******,2022-07-10 03:16:04,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2018,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,48.000,Material: Aluminum/Steel,2,,
202102990240,2,1,1JJV532V*DL******,2022-07-10 03:16:04,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10943,Dry Van Sheet & Post,2013,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202102991867,1,1,4FGB2242*FC******,2022-07-10 03:16:04,0,6,TRAILER,13341,"FEATHERLITE TRAILER MANUFACTURING, LLC",997,FEATHERLITE TRAILERS,4226,Featherlite Trailers,2015,,,6,UNITED STATES (USA),IOWA,CRESCO,,Trailer Body Type: Stock,61,Trailer,,,,,,,3,Gooseneck,24.000,Aluminum,2,,
202102991867,2,1,1UYVS253*HP******,2022-07-10 03:16:04,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2017,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202102994813,1,1,1GRAA062*6T******,2022-07-10 03:16:04,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2006,,,6,UNITED STATES (USA),INDIANA,TERRE HAUTE,,Effective 03/01/00,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,6.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
202102996256,2,1,5HTAB432*97******,2022-07-10 03:16:04,0,6,TRAILER,5564,"HEIL TRAILER INTERNATIONAL, CO",2365,"HEIL TRAILER INTERNATIONAL, CO.",6142,"Heil Trailer International, Co.",2009,,,6,UNITED STATES (USA),TENNESSEE,ATHENS,,Body Shape: Straight Elliptical,61,Trailer,,,,,15,Tank Trailer,,,43.000,AL 306/406,2,,
202102998928,3,1,1UYVS253*EP******,2022-07-12 00:43:42,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2014,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202102998930,1,1,3H3V281C*GT******,2022-07-12 00:43:42,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2016,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,28.000,Material: Aluminum/Steel,1,,
202103001881,1,1,5MADA422*CC******,2022-07-12 00:43:42,1,6,TRAILER,5950,"MAC TRAILER MFG, INC.",6826,MAC TRAILER MANUFACTURING,18288,MAC TRAILER MANUFACTURING,2012,,,6,UNITED STATES (USA),OHIO,ALLIANCE,,Commerce Street,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,,,42.000,Aluminum Frame,2,,
202103008119,2,1,3H3V532C*ET******,2022-07-10 03:16:04,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2014,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
202103009615,2,1,13N14820*B1******,2022-07-10 03:16:04,0,6,TRAILER,12268,FONTAINE COMMERCIAL PLATFORM,1128,FONTAINE TRAILER CO.,4416,Fontaine Trailer Co.,2011,,,6,UNITED STATES (USA),ALABAMA,HALEYVILLE,,Optional Features: None,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,48.000,,2,,
202103011186,1,1,1GRAP962*FT******,2022-07-10 03:16:04,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2015,,,6,UNITED STATES (USA),INDIANA,TERRE HAUTE,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,48.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
202103011247,1,1,5HTAB452*T7******,2022-07-10 03:16:04,0,6,TRAILER,5564,"HEIL TRAILER INTERNATIONAL, CO",2365,"HEIL TRAILER INTERNATIONAL, CO.",6142,"Heil Trailer International, Co.",1996,,,6,UNITED STATES (USA),TENNESSEE,ATHENS,,Body Shape: Straight Elliptical,61,Trailer,,,,,15,Tank Trailer,,,45.000,AL 306/406,2,,
202103012086,1,1,1DW1A281*GS******,2022-07-10 03:16:04,0,6,TRAILER,13506,"STOUGHTON TRAILERS, INC.",3414,STOUGHTON TRAILERS,7701,Stoughton trailers,2016,,,6,UNITED STATES (USA),WISCONSIN,STOUGHTON,"Stoughton Trailers, INC",,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,28.000,,1,,
202103012086,1,2,1GRAA561*7K******,2022-07-10 03:16:04,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2007,,,6,UNITED STATES (USA),ILLINOIS,KEWANEE,,Effective 01/01/00,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,56.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,1,,
202103016427,2,1,1JJV532D*JL******,2022-07-10 03:16:04,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2018,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202103017338,1,1,1JJV532D*FL******,2022-07-10 03:16:04,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2015,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202103019647,1,1,4X4TSM82*MM******,2022-07-10 03:16:04,0,6,TRAILER,1084,"FOREST RIVER, INC.",531,FOREST RIVER,2435,Salem Towables,2021,,,6,UNITED STATES (USA),INDIANA,GOSHEN,,Address:2449 Century Dr.,61,Trailer,,,,,21,Travel Trailer,1,Ball Type Pull,44.000,,2,,
202103019890,3,1,1P9GC303*CE338***,2022-07-10 03:16:04,0,6,TRAILER,15650,"PEGASUS VANS AND TRAILERS, INC",5392,PEGASUS,13915,Magnum Plus CE,2012,,,6,UNITED STATES (USA),OHIO,SANDUSKY,Pegasus Vans & Trailers,,,,,,,,,,,,30.000,Suspension Type: Total Air Ride,3,,
202103020965,1,1,7HCGD162*MM******,2022-07-10 03:16:04,0,6,TRAILER,19404,"TEXAS PRIDE TRAILERS, LLC DBA U.S. BUILT TRAILERS",10148,TEXAS PRIDE TRAILERS,26245,Texas Pride Trailers,2021,,,6,UNITED STATES (USA),TEXAS,MADDISONVILLE,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,3,Gooseneck,16.000,,2,,
202103024004,2,1,1PMA2442*85******,2022-07-10 03:16:04,0,6,TRAILER,6179,"POLAR TANK TRAILER, LLC",2921,POLAR TANK TRAILER,6874,Polar Tank Trailer,2008,,,6,UNITED STATES (USA),MISSOURI,SPRINGFIELD,,,61,Trailer,,,,,15,Tank Trailer,30,Other,44.000,Vessel Code: DOT 406,2,,
202103025590,1,1,5V8VC532*MM******,2022-07-10 03:16:04,0,6,TRAILER,16522,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),6474,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),17782,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),2021,,,6,UNITED STATES (USA),INDIANA,MONON,,,61,Trailer,,,,,,,,,53.000,Dry Freight Van,2,3,Tandem
202103027648,1,1,1UYVS253*4P******,2022-07-10 03:16:04,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2004,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202103030381,2,1,1GRAA962*4S******,2022-07-10 03:16:04,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2004,,,6,UNITED STATES (USA),GEORGIA,SAVANNAH,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,96.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
202103030690,1,1,1UYVS248*H6******,2022-07-10 03:16:04,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2017,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,48.000,,2,,
202103032686,1,1,1UYVS253*FM******,2022-07-10 03:16:04,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2015,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202103040242,2,1,1NNVX532*XM******,2022-07-10 03:16:04,0,6,TRAILER,15472,EVANS PRODUCTS COMPANY,6021,MONON,29523,Monon,1999,,,6,UNITED STATES (USA),INDIANA,MONON,,,61,Trailer,,,,,101,Other,,,53.000,Exterior Post,2,3,Tandem
202103041381,2,1,5GLBE162*6C******,2022-07-10 03:16:04,0,6,TRAILER,15975,G.T. EXPRESS ENTERPRISES. INC.,5570,EXPRESS TRAILERS INC,14388,Express Trailers Inc,2006,,,6,UNITED STATES (USA),FLORIDA,CLEARWATER,,,61,Trailer,,,,,5,Enclosed Trailer,14,Bumper Pull,16.000,,2,,
202103042679,3,1,1UYVS253*M6******,2022-07-10 03:16:04,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2021,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202103042935,2,1,1UYVS253*FP******,2022-07-10 03:16:04,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2015,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202103043542,2,1,1JJV532U*TL******,2022-07-10 03:16:04,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,22472,Smooth Side Can,1996,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202103051658,1,1,1GRAA062*5G******,2022-07-10 03:16:04,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2005,,,6,UNITED STATES (USA),MISSISSIPPI,GREENVILLE,,Effective 01/01/00,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,6.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
202103056610,1,1,1L9BU162*9N383***,2022-07-10 03:16:04,0,6,TRAILER,10873,LOUDO TRAILERS INC.,2164,LOUDO TRAILERS,5941,Loudo Trailers,2009,,,6,UNITED STATES (USA),FLORIDA,NEWBERRY,,,61,Trailer,,,,,16,Utility Trailer,1,Ball Type Pull,16.000,,2,,
202103057458,1,1,1S12FF45*PB******,2022-07-10 03:16:04,1,6,TRAILER,14956,"STRICK TRAILERS, LLC",4977,STRICK COMMERCIAL TRAILER,12176,Strick Commercial Trailer,2023,,,6,UNITED STATES (USA),,BERWICK,,,61,Trailer,,,,,,,,,45.000,Semi-Trailer/Flat Bed,2,3,Tandem
202103067192,1,1,1TTF4820*62******,2022-07-10 03:16:04,0,6,TRAILER,8231,TRANSCRAFT CORPORATION,10511,TRANSCRAFT,28401,Transcraft,2006,,,6,UNITED STATES (USA),KENTUCKY,MOUNT STERLING,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,48.000,Platform,2,,
202103070494,3,1,5V8VA532*JM******,2022-07-10 03:16:04,0,6,TRAILER,16522,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),6474,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),17782,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),2018,,,6,UNITED STATES (USA),INDIANA,MONON,,,61,Trailer,,,,,,,,,53.000,Interior Post Aluminum Semi Trailer,2,3,Tandem
202103070820,1,1,2W9HA382*FG001***,2022-07-12 00:43:42,0,6,TRAILER,10140,"WALINGA, INC.",6967,"WALINGA, INC.",18536,"WALINGA, INC.",2015,,,1,CANADA,,GUELPH,,,61,Trailer,,,,,15,Tank Trailer,,,38.000,HOPPER TANK & AUGER,2,,
202103071141,2,1,LJRC5426*H1******,2022-07-10 03:16:04,0,6,TRAILER,9950,"CIMC VEHICLES GROUP CO., LTD.",4101,CIMC VEHICLES GROUP CO,8811,CIMC VEHICLES GROUP CO,2017,,,8,CHINA,,SHENZHEN,,"GVWR = 30,000-34,990kg",61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,109,Container Chassis/Container Trailer,,,54.000,,2,,
202103071600,2,1,1GRAA062*FW******,2022-07-10 03:16:04,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2015,,,6,UNITED STATES (USA),NEBRASKA,WAYNE,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
202103071740,2,1,16V3F382*M6******,2022-07-10 03:16:04,0,6,TRAILER,9132,"BIG TEX TRAILER MANUFACTURING, LLC",1136,BIG TEX,5625,Big Tex,2021,,,6,UNITED STATES (USA),TEXAS,WILLS POINT,"Big Tex Trailer Manufacturing, Inc.",,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,3,Gooseneck,38.000,,2,,
202103072315,1,1,1UYVS248*BM******,2022-07-10 03:16:04,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2011,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,48.000,,2,,
202103080802,1,1,1JJV532D*DL******,2022-07-10 03:16:04,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2013,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202103082893,2,1,1JJV532D*ML******,2022-07-10 03:16:04,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2021,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202103085035,2,1,1GRDM962*8H******,2022-07-10 03:16:04,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2008,,,6,UNITED STATES (USA),TENNESSEE,HUNTSVILLE,,Effective 04/01/05,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,4,Straight Semi/Semi Trailer,48.000,Body Type = Straight Deck/ Extendable,2,,
202103089270,1,1,58E1F182*G1******,2022-07-10 03:16:04,0,6,TRAILER,14985,"CROSS TRAILERS, INC.",4913,CROSS TRAILERS,11988,Cross Trailers,2016,,,6,UNITED STATES (USA),INDIANA,ELKHART,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,1,Ball Type Pull,18.000,Flat Front Trailer,2,,
202103091178,3,1,1B9BG232*3L511***,2022-07-10 03:16:04,0,6,TRAILER,13045,"BLOOMER TRAILER MFG., INC.",4136,BLOOMER TRAILER MANUFACTURING,8880,"Bloomer Trailer Manufacturing, Inc.",2003,,,6,UNITED STATES (USA),TEXAS,SALADO,,,61,Trailer,,,,,,,3,Gooseneck,23.000,Trailer Type: Ball Type Pull,2,,
202103091841,1,1,3H3V281C*HT******,2022-07-10 03:16:04,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2017,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,28.000,Material: Aluminum/Steel,1,,
202103091841,1,2,1GRAA561*5K******,2022-07-10 03:16:04,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2005,,,6,UNITED STATES (USA),ILLINOIS,KEWANEE,,Effective 01/01/00,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,56.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,1,,
202103094265,1,1,1XNBD122*L1******,2022-07-10 03:16:04,0,6,TRAILER,15744,"TRIPLE CROWN TRAILERS, LLC",5454,"TRIPLE CROWN TRAILERS, INC",29556,"Triple Crown Trailers, Inc",2020,,,6,UNITED STATES (USA),FLORIDA,OCALA,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,1,Ball Type Pull,12.000,,2,,
202103094525,2,1,1TTF4820*52******,2022-07-10 03:16:04,0,6,TRAILER,8231,TRANSCRAFT CORPORATION,10511,TRANSCRAFT,28401,Transcraft,2005,,,6,UNITED STATES (USA),KENTUCKY,MOUNT STERLING,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,48.000,Platform,2,,
202103096735,2,1,13N4482C*Y1******,2022-07-10 03:16:04,0,6,TRAILER,12268,FONTAINE COMMERCIAL PLATFORM,1128,FONTAINE TRAILER CO.,4416,Fontaine Trailer Co.,2000,,,6,UNITED STATES (USA),ALABAMA,HALEYVILLE,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,48.000,Telescoping Platform Trailer,2,,
202103097854,1,1,LJRC4026*41******,2022-07-10 03:16:04,0,6,TRAILER,9950,"CIMC VEHICLES GROUP CO., LTD.",4101,CIMC VEHICLES GROUP CO,8811,CIMC VEHICLES GROUP CO,2004,,,8,CHINA,,SHENZHEN,,"GVWR = 30,000-34,990kg",61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,109,Container Chassis/Container Trailer,,,40.000,,2,,
202103103649,2,1,3H3C402S*KT******,2022-07-10 03:16:04,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2019,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,109,Container Chassis/Container Trailer,,,40.000,Material: Steel,2,,
202103104974,2,1,3H3V532C*ET******,2022-07-12 00:43:42,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2014,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
202103105752,1,1,3H3V532C*KT******,2022-07-10 03:16:04,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2019,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
202103106257,1,1,1M9PT9C2*KH355***,2022-07-10 03:16:04,0,6,TRAILER,19392,"MISSISSIPPI TANK AND MANUFACTURING COMPANY, DBA MISSISSIPPI TANK COMPANY",10147,MISSISSIPPI TANK COMPANY,26244,Mississippi Tank Company,2019,,,6,UNITED STATES (USA),ALABAMA,HATTIESBURG,,,61,Trailer,,,,,,,,,,Trailer Type: Quenched and Tempered,2,,
202103107330,1,1,5NHUNSD2*LU******,2022-07-10 03:16:04,0,6,TRAILER,1084,"FOREST RIVER, INC.",531,FOREST RIVER,3029,Sunshine,2020,,,6,UNITED STATES (USA),GEORGIA,OCILLA,,Address: 193 Industrial Drive,61,Trailer,,,,,16,Utility Trailer,1,Ball Type Pull,28.000,,2,,
202103111308,1,1,1JJV532D*LL******,2022-07-10 03:16:04,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2020,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202103113486,2,1,50Hut182*H1******,2022-07-10 03:16:04,0,6,TRAILER,13594,NORSTAR TRAILERS,4581,NORSTAR TRAILERS,,,2017,,,6,UNITED STATES (USA),TEXAS,BROOKSTON,Norstar Trailers,,,,,,,,16,Utility Trailer,,,18.000,,2,,
202103118014,2,1,3H3V281C*KT******,2022-07-10 03:16:04,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2019,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,28.000,Material: Aluminum/Steel,1,,
202103118014,2,2,1GRAA561*DB******,2022-07-10 03:16:04,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2013,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,28.000,Dry Freight Van / Reefer Van / Insulated Van,1,,
202103121258,1,1,1JJV532W*4L******,2022-07-10 03:16:04,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2004,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
